,date,id,content,hashtags
25,2020-08-30 18:16:46+00:00,1300135389177556997,"Back to enjoying #NewYork. I do miss my “summer office” in Germany though. 
#NYC #Manhattan #Sunday #HappySunday #SchönenSonntag #CoronaVirus #COVID19 #Quarantine #SandraNavidi #BeyondGlobal #SuperHubs 
https://t.co/mByYT045Lx https://t.co/OvVv5tiq2h","['NewYork', 'NYC', 'Manhattan', 'Sunday', 'HappySunday', 'SchönenSonntag', 'CoronaVirus', 'COVID19', 'Quarantine', 'SandraNavidi', 'BeyondGlobal', 'SuperHubs']"
26,2020-08-30 18:06:30+00:00,1300132804689264640,Happy birfdat hakune miku you shat #初音ミク誕生祭2020 @vocaloid #b3008 #mufc #TDF2020 #CR17BankStatements #COVID19 #noahbeckisoverparty #coronavirus #quarantine #BTSARMY,"['初音ミク誕生祭2020', 'b3008', 'mufc', 'TDF2020', 'CR17BankStatements', 'COVID19', 'noahbeckisoverparty', 'coronavirus', 'quarantine', 'BTSARMY']"
27,2020-08-30 18:03:00+00:00,1300131922169884672,"Movies to watch if you're still in #quarantine, #lockdown or possibly soon to be (yet again): ""The Lord of the Rings: The Fellowship of the Ring.""

https://t.co/aq06aY5FwM

#Coronavirus #COVID19 #MovieNight #August  #summertime","['quarantine', 'lockdown', 'Coronavirus', 'COVID19', 'MovieNight', 'August', 'summertime']"
28,2020-08-30 18:02:21+00:00,1300131761108791296,"You have 180 ppl out in the wild who have a high chance of being #COVID19 positive.
Because no quarantine was in place.
The only thing this gov does is ask ppl to quarantine anyway, no checks.
You really couldn't make this shit up it is so shambolic #Quarantine","['COVID19', 'Quarantine']"
29,2020-08-30 17:55:22+00:00,1300130002936066051,"Follow the 3 Rs and you'll lead a meaningful life. Which is the hardest for you?

We got this #COVID19 thing, we can do this!

#SundayFunday #SundayMotivation
#ThinkBIGSundayWithMarsha #SundayThoughts #sundayvibes #SundayFunday #victory #success #PandemicOfPositivity #Quarantine https://t.co/zdCBFfKJ68","['COVID19', 'SundayFunday', 'SundayMotivation', 'ThinkBIGSundayWithMarsha', 'SundayThoughts', 'sundayvibes', 'SundayFunday', 'victory', 'success', 'PandemicOfPositivity', 'Quarantine']"
30,2020-08-30 17:48:05+00:00,1300128171354882050,"🌸✋🌼😷💮👐🌸😷🌼✋💮
#facemasks #facemasks4all
#gifts #shoppingonline #healthandsafety#onlineshopping #socialdistancing #Quarantine
CDC recommends the use of cloth face coverings to supplement social distancing in fight against spread of  #covid19
https://t.co/U3PLC00eep https://t.co/3yc5WrcNyo","['facemasks', 'facemasks4all', 'gifts', 'shoppingonline', 'socialdistancing', 'Quarantine', 'covid19']"
31,2020-08-30 17:15:19+00:00,1300119924736700417,"Eyam quarantined itself during the Great Plague of 1665. The sacrifices made by the villages saved cities in northern England from the worst of the plague. As always, we learn a lot from history. #history #COVID19 #eyam #quarantine https://t.co/un1t8O9uX1","['history', 'COVID19', 'eyam', 'quarantine']"
32,2020-08-30 17:12:41+00:00,1300119260753264647,reuters featured @Cali_Conscious in a video this week for our live rooftop performance at @paseahotel safe and sounds concert series! #caliconscious #paseahotel #reuters #quarantine #covid19 #hightimes @ Paséa Hotel… https://t.co/OtOKnKW8bn,"['caliconscious', 'paseahotel', 'reuters', 'quarantine', 'covid19', 'hightimes']"
33,2020-08-30 17:01:06+00:00,1300116346735407106,"🌸✋🌼😷💮👐🌸😷🌼✋💮
#facemasks #facemasks4all
#gifts #shoppingonline #healthandsafety#onlineshopping #socialdistancing #Quarantine
CDC recommends the use of cloth face coverings to supplement social distancing in fight against spread of  #covid19
https://t.co/U3PLC00eep https://t.co/tdeI3La3s3","['facemasks', 'facemasks4all', 'gifts', 'shoppingonline', 'socialdistancing', 'Quarantine', 'covid19']"
34,2020-08-30 16:54:51+00:00,1300114775049986052,"Journalist On What It Was Like #Dating A Conspiracy Theorist : NPR #matchmaker #datingcoach 
#quarantine #mafs #pvalley #belowdeckmed
#DatingTips #DatingAdvice #datingapp #tech #COVID19 #Hinge #Bumble #tinder #tech #onlinedating &amp; #hireme  https://t.co/VmbIaqDsi4","['Dating', 'matchmaker', 'datingcoach', 'quarantine', 'mafs', 'pvalley', 'belowdeckmed', 'DatingTips', 'DatingAdvice', 'datingapp', 'tech', 'COVID19', 'Hinge', 'Bumble', 'tinder', 'tech', 'onlinedating', 'hireme']"
35,2020-08-30 16:46:44+00:00,1300112732071563265,"Scratch made Peach Pie.... watch the step by step recipe here https://t.co/4iPjovqB8Q

#love #instagram #covid #like #instagood #photography #music #follow #art #fashion #summer #coronavirus #quarantine #photooftheday #life #happy #a #o #k #stayhome #new #s #style #COVID19 https://t.co/AOlodUELcW","['love', 'instagram', 'covid', 'like', 'instagood', 'photography', 'music', 'follow', 'art', 'fashion', 'summer', 'coronavirus', 'quarantine', 'photooftheday', 'life', 'happy', 'a', 'o', 'k', 'stayhome', 'new', 's', 'style', 'COVID19']"
36,2020-08-30 16:41:36+00:00,1300111437948424192,"4 #tanka in Tanka 2020: Poems from Today's World, Red Moon Press, 2020 - TY to Editor-in-Chief @AlexisRotella &amp; to @AndreaBocelli for the inspiration!

#BLM #Covid19 #quarantine #healing #grace https://t.co/LU0hlh0iVG","['tanka', 'BLM', 'Covid19', 'quarantine', 'healing', 'grace']"
37,2020-08-30 16:29:28+00:00,1300108384654503937,#tourists are #COVID19 spreaders.  They complain about the #Quarantine but they are the reason for it.  People really are stupid,"['tourists', 'COVID19', 'Quarantine']"
38,2020-08-30 16:25:29+00:00,1300107381091840000,"The pandemic is limiting travel and affecting our well being. We need to travel. A change of scenery is so refreshing! Even renting a house for few days helps.

#travel, #aaatravel, #roadtrip, #staycation, #traveltips, #traveling, #covid19, #quarantine, #stayathome, https://t.co/do77sZGxSR","['travel', 'aaatravel', 'roadtrip', 'staycation', 'traveltips', 'traveling', 'covid19', 'quarantine', 'stayathome']"
